Date,Open,High,Low,Volume,Close
12/12/2016,28.3225,28.75,28.122499,105497600,28.797501
12/13/2016,28.459999,28.98,28.4375,174935200,28.797501
12/14/2016,28.76,29.049999,28.745001,136127200,28.955
12/15/2016,28.844999,29.182501,28.807501,186098000,28.9925
12/16/2016,29.1175,29.125,28.9125,177404400,29.16
12/19/2016,28.950001,29.344999,28.9375,111117600,29.237499
12/20/2016,29.184999,29.375,29.17,85700000,29.264999
12/21/2016,29.200001,29.35,29.195,95132800,29.0725
12/22/2016,29.0875,29.127501,28.91,104343600,29.129999
12/23/2016,28.897499,29.129999,28.897499,56998000,29.315001
12/27/2016,29.129999,29.450001,29.122499,73187600,29.190001
12/28/2016,29.379999,29.504999,29.049999,83623600,29.182501
12/29/2016,29.112499,29.2775,29.1,60158000,28.955
12/30/2016,29.1625,29.299999,28.8575,122345200,29.0375
1/3/2017,28.950001,29.0825,28.690001,115127600,29.004999
1/4/2017,28.9625,29.127501,28.9375,84472400,29.1525
1/5/2017,28.98,29.215,28.952499,88774400,29.477501
1/6/2017,29.195,29.540001,29.1175,127007600,29.747499
1/9/2017,29.487499,29.8575,29.485001,134247600,29.7775
1/10/2017,29.692499,29.844999,29.575001,97848400,29.9375
1/11/2017,29.684999,29.9825,29.65,110354400,29.8125
1/12/2017,29.725,29.825001,29.5525,108344800,29.76
1/13/2017,29.7775,29.905001,29.702499,104447600,30
1/17/2017,29.584999,30.059999,29.555,137759200,29.997499
1/18/2017,30,30.125,29.9275,94852000,29.945
1/19/2017,29.85,30.022499,29.842501,102389200,30
1/20/2017,30.112499,30.112499,29.932501,130391600,30.02
1/23/2017,30,30.202499,29.942499,88200800,29.9925
1/24/2017,29.887501,30.025,29.875,92844000,30.469999
1/25/2017,30.105,30.525,30.07,129510400,30.485001
1/26/2017,30.4175,30.610001,30.4,105350400,30.487499
1/27/2017,30.535,30.5875,30.4,82251600,30.407499
1/30/2017,30.2325,30.407499,30.165001,121510000,30.3375
1/31/2017,30.2875,30.3475,30.155001,196804000,32.1875
2/1/2017,31.7575,32.622501,31.752501,447940000,32.1325
2/2/2017,31.995001,32.3475,31.945,134841600,32.27
2/3/2017,32.077499,32.297501,32.040001,98029200,32.572498
2/6/2017,32.282501,32.625,32.224998,107383600,32.8825
2/7/2017,32.634998,33.022499,32.612499,152735200,33.009998
2/8/2017,32.837502,33.055,32.805,92016400,33.105
2/9/2017,32.912498,33.112499,32.779999,113399600,33.029999
2/10/2017,33.115002,33.235001,33.012501,80262000,33.322498
2/13/2017,33.27,33.455002,33.1875,92141600,33.755001
2/14/2017,33.3675,33.772499,33.3125,132904800,33.877499
2/15/2017,33.880001,34.067501,33.654999,142492400,33.837502
2/16/2017,33.9175,33.974998,33.709999,90338400,33.93
2/17/2017,33.775002,33.9575,33.775002,88792800,34.174999
2/21/2017,34.057499,34.1875,33.994999,98028800,34.2775
2/22/2017,34.107498,34.279999,34.0275,83347600,34.1325
2/23/2017,34.345001,34.369999,34.075001,83152800,34.165001
2/24/2017,33.977501,34.165001,33.82,87106400,34.232498
2/27/2017,34.285,34.360001,34.07,81029600,34.247501
2/28/2017,34.27,34.360001,34.174999,93931600,34.947498
3/1/2017,34.4725,35.037498,34.400002,145658400,34.740002
3/2/2017,35,35.07,34.689999,104844000,34.945
3/3/2017,34.695,34.9575,34.647499,84432400,34.834999
3/6/2017,34.842499,34.942501,34.650002,87000000,34.880001
3/7/2017,34.764999,34.994999,34.697498,69785200,34.75
3/8/2017,34.737499,34.950001,34.705002,74828800,34.669998
3/9/2017,34.685001,34.697498,34.262501,88623600,34.785
3/10/2017,34.8125,34.84,34.66,78451200,34.799999
3/13/2017,34.712502,34.857498,34.705002,69686800,34.747501
3/14/2017,34.825001,34.912498,34.709999,61236400,35.115002
3/15/2017,34.852501,35.1875,34.7575,102767200,35.172501
3/16/2017,35.18,35.255001,35.064999,76928000,34.997501
3/17/2017,35.25,35.25,34.9725,175540000,35.365002
3/20/2017,35.099998,35.375,35.057499,86168000,34.959999
3/21/2017,35.5275,35.700001,34.932499,158119600,35.355
3/22/2017,34.962502,35.400002,34.939999,103440800,35.23
3/23/2017,35.314999,35.395,35.1525,81385200,35.16
3/24/2017,35.375,35.435001,35.087502,89582400,35.220001
3/27/2017,34.8475,35.305,34.654999,94300400,35.950001
3/28/2017,35.227501,36.009998,35.154999,133499200,36.029999
3/29/2017,35.919998,36.122501,35.797501,116760000,35.982498
3/30/2017,36.047501,36.125,35.875,84829200,35.915001
3/31/2017,35.93,36.067501,35.752499,78646800,35.924999
4/3/2017,35.927502,36.029999,35.762501,79942800,36.192501
4/4/2017,35.8125,36.2225,35.7925,79565600,36.005001
4/5/2017,36.055,36.365002,35.952499,110871600,35.915001
4/6/2017,36.072498,36.130001,35.862499,84596000,35.834999
4/7/2017,35.932499,36.044998,35.817501,66688800,35.7925
4/10/2017,35.900002,35.970001,35.724998,75733600,35.407501
4/11/2017,35.735001,35.837502,35.014999,121517600,35.450001
4/12/2017,35.400002,35.537498,35.252499,81400000,35.262501
4/13/2017,35.477501,35.595001,35.262501,71291600,35.4575
4/17/2017,35.369999,35.470001,35.217499,66328400,35.299999
4/18/2017,35.352501,35.509998,35.2775,58790000,35.169998
4/19/2017,35.470001,35.5,35.112499,69313600,35.610001
4/20/2017,35.305,35.73,35.290001,93278400,35.567501
4/21/2017,35.610001,35.669998,35.462502,69283600,35.91
4/24/2017,35.875,35.987499,35.794998,68537200,36.1325
4/25/2017,35.977501,36.224998,35.967499,75486000,35.919998
4/26/2017,36.1175,36.150002,35.845001,80164800,35.947498
4/27/2017,35.98,36.040001,35.827499,56985200,35.912498
4/28/2017,36.022499,36.075001,35.817501,83441600,36.645
5/1/2017,36.275002,36.799999,36.240002,134411600,36.877499
5/2/2017,36.884998,37.022499,36.709999,181408800,36.764999
5/3/2017,36.397499,36.872501,36.067501,182788000,36.6325
5/4/2017,36.630001,36.785,36.452499,93487600,37.240002
5/5/2017,36.689999,37.244999,36.689999,109310800,38.252499
5/8/2017,37.2575,38.424999,37.2575,195009600,38.497501
5/9/2017,38.467499,38.720001,38.362499,156521600,38.314999
5/10/2017,38.407501,38.485001,38.0275,103222800,38.487499
5/11/2017,38.112499,38.517502,38.077499,109020400,39.025002
5/12/2017,38.674999,39.105,38.6675,130108000,38.924999
5/15/2017,39.002499,39.162498,38.762501,104038800,38.8675
5/16/2017,38.985001,39.014999,38.68,80194000,37.5625
5/17/2017,38.400002,38.642502,37.427502,203070800,38.134998
5/18/2017,37.817501,38.334999,37.782501,134272800,38.264999
5/19/2017,38.345001,38.494999,38.157501,107843200,38.497501
5/22/2017,38.5,38.645,38.227501,91865600,38.450001
5/23/2017,38.724998,38.724998,38.327499,79675600,38.334999
5/24/2017,38.459999,38.5425,38.1675,76712000,38.467499
5/25/2017,38.432499,38.587502,38.2575,76942400,38.4025
5/26/2017,38.5,38.560001,38.327499,87710400,38.4175
5/30/2017,38.355,38.607498,38.3325,80507600,38.189999
5/31/2017,38.4925,38.5425,38.095001,97804800,38.294998
6/1/2017,38.2925,38.3325,38.055,65616400,38.862499
6/2/2017,38.395,38.862499,38.2225,111082800,38.482498
6/5/2017,38.584999,38.612499,38.365002,101326800,38.612499
6/6/2017,38.474998,38.952499,38.445,106499600,38.842499
6/7/2017,38.755001,38.994999,38.619999,84278400,38.747501
6/8/2017,38.8125,38.884998,38.599998,85003200,37.244999
6/9/2017,38.797501,38.797501,36.505001,259530800,36.355
6/12/2017,36.435001,36.522499,35.627499,289229200,36.647499
6/13/2017,36.790001,36.862499,36.287498,136661600,36.290001
6/14/2017,36.875,36.875,35.959999,126124800,36.072498
6/15/2017,35.830002,36.119999,35.552502,128661600,35.567501
6/16/2017,35.945,36.125,35.549999,201444400,36.584999
6/19/2017,35.915001,36.685001,35.915001,130165600,36.252499
6/20/2017,36.717499,36.717499,36.235001,99600400,36.467499
6/21/2017,36.380001,36.517502,36.1525,85063200,36.407501
6/22/2017,36.442501,36.674999,36.279999,76425200,36.57
6/23/2017,36.282501,36.790001,36.2775,141757600,36.455002
6/26/2017,36.7925,37.07,36.345001,102769600,35.932499
6/27/2017,36.252499,36.540001,35.904999,99047600,36.4575
6/28/2017,36.122501,36.5275,35.790001,88329600,35.919998
6/29/2017,36.177502,36.282501,35.57,125997600,36.005001
6/30/2017,36.112499,36.240002,35.945,92096400,35.875
7/3/2017,36.220001,36.325001,35.775002,57111200,36.022499
7/5/2017,35.922501,36.197498,35.68,86278400,35.682499
7/6/2017,35.755001,35.875,35.602501,96515200,36.044998
7/7/2017,35.724998,36.1875,35.724998,76806800,36.264999
7/10/2017,36.0275,36.487499,35.842499,84362400,36.3825
7/11/2017,36.182499,36.462502,36.095001,79127200,36.435001
7/12/2017,36.467499,36.544998,36.205002,99538000,36.942501
7/13/2017,36.375,37.122501,36.360001,100797600,37.259998
7/14/2017,36.9925,37.3325,36.8325,80528400,37.389999
7/17/2017,37.205002,37.724998,37.142502,95174000,37.52
7/18/2017,37.299999,37.532501,37.1675,71475200,37.755001
7/19/2017,37.619999,37.855,37.487499,83692000,37.584999
7/20/2017,37.875,37.935001,37.547501,68974800,37.567501
7/21/2017,37.497501,37.610001,37.220001,105010400,38.022499
7/24/2017,37.645,38.110001,37.474998,85972800,38.185001
7/25/2017,37.950001,38.459999,37.950001,75415600,38.365002
7/26/2017,38.337502,38.482498,38.264999,63124000,37.639999
7/27/2017,38.4375,38.497501,36.825001,129905200,37.375
7/28/2017,37.4725,37.557499,37.297501,68854800,37.182499
7/31/2017,37.474998,37.5825,37.032501,79383600,37.512501
8/1/2017,37.275002,37.555,37.102501,141474400,39.285
8/2/2017,39.82,39.9375,39.040001,279747200,38.892502
8/3/2017,39.262501,39.302502,38.755001,108389200,39.0975
8/4/2017,39.017502,39.349998,38.922501,82239600,39.702499
8/7/2017,39.264999,39.73,39.1675,87481200,40.02
8/8/2017,39.650002,40.4575,39.567501,144823600,40.264999
8/9/2017,39.814999,40.317501,39.7775,104526000,38.830002
8/10/2017,39.974998,40,38.657501,163217200,39.369999
8/11/2017,39.150002,39.642502,39.017502,105028400,39.962502
8/14/2017,39.830002,40.052502,39.6875,88490800,40.400002
8/15/2017,40.165001,40.549999,40.035,117862000,40.237499
8/16/2017,40.485001,40.627499,40.037498,110686400,39.465
8/17/2017,40.130001,40.177502,39.459999,111762400,39.375
8/18/2017,39.465,39.875,39.18,109712400,39.302502
8/21/2017,39.375,39.4725,38.7775,105474000,39.945
8/22/2017,39.557499,40,39.505001,86418400,39.994999
8/23/2017,39.767502,40.1175,39.720001,77596400,39.817501
8/24/2017,40.107498,40.185001,39.637501,79275600,39.965
8/25/2017,39.912498,40.139999,39.817501,101920400,40.3675
8/28/2017,40.035,40.5,39.982498,103864000,40.727501
8/29/2017,40.025002,40.779999,40,118067600,40.837502
8/30/2017,40.950001,40.9725,40.6525,109078400,41
8/31/2017,40.91,41.130001,40.869999,107140400,41.012501
9/1/2017,41.200001,41.235001,40.907501,66364400,40.52
9/5/2017,40.9375,41.0625,40.139999,117874000,40.477501
9/6/2017,40.677502,40.747501,40.130001,86606800,40.314999
9/7/2017,40.522499,40.560001,40.09,87714000,39.657501
9/8/2017,40.215,40.287498,39.6325,114446000,40.375
9/11/2017,40.125,40.512501,39.9725,126323200,40.215
9/12/2017,40.6525,40.990002,39.692501,286856000,39.912498
9/13/2017,39.967499,39.990002,39.477501,179629600,39.57
9/14/2017,39.747501,39.849998,39.522499,95042800,39.970001
9/15/2017,39.6175,40.2425,39.5,196458400,39.6675
9/18/2017,40.0275,40.125,39.5,113077600,39.682499
9/19/2017,39.877499,39.942501,39.610001,83242400,39.017502
9/20/2017,39.474998,39.564999,38.4575,211805600,38.3475
9/21/2017,38.950001,38.950001,38.1875,150046800,37.9725
9/22/2017,37.884998,38.067501,37.639999,186581600,37.637501
9/25/2017,37.497501,37.9575,37.290001,177549200,38.285
9/26/2017,37.945,38.48,37.922501,146640000,38.557499
9/27/2017,38.450001,38.68,38.384998,102016800,38.32
9/28/2017,38.4725,38.57,38.174999,88022000,38.529999
9/29/2017,38.302502,38.532501,38,105199200,38.452499
10/2/2017,38.564999,38.612499,38.18,74795200,38.619999
10/3/2017,38.502499,38.772499,38.477501,64921200,38.369999
10/4/2017,38.407501,38.465,38.115002,80655200,38.8475
10/5/2017,38.544998,38.860001,38.512501,85135200,38.825001
10/6/2017,38.7425,38.872501,38.639999,69630400,38.959999
10/9/2017,38.952499,39.182499,38.872501,65051600,38.974998
10/10/2017,39.014999,39.5,38.775002,62468000,39.137501
10/11/2017,38.9925,39.244999,38.9375,67622400,39
10/12/2017,39.087502,39.342499,38.932499,64500400,39.247501
10/13/2017,39.182499,39.32,39.102501,65576800,39.970001
10/16/2017,39.474998,40,39.412498,96486000,40.1175
10/17/2017,39.945,40.217499,39.807499,75989200,39.939999
10/18/2017,40.105,40.177502,39.900002,65496800,38.994999
10/19/2017,39.1875,39.27,38.755001,170336800,39.0625
10/20/2017,39.1525,39.4375,38.990002,95896400,39.0425
10/23/2017,39.2225,39.422501,38.875,87937200,39.275002
10/24/2017,39.072498,39.355,39.049999,71028800,39.102501
10/25/2017,39.227501,39.387501,38.817501,84828400,39.352501
10/26/2017,39.307499,39.4575,39.195,68002000,40.762501
10/27/2017,39.822498,40.900002,39.674999,177816800,41.68
10/30/2017,40.9725,42.017502,40.93,178803200,42.259998
10/31/2017,41.974998,42.412498,41.735001,144187200,41.7225
11/1/2017,42.467499,42.485001,41.4025,134551200,42.0275
11/2/2017,41.650002,42.125,41.32,165573600,43.125
11/3/2017,43.5,43.564999,42.779999,237594400,43.5625
11/6/2017,43.092499,43.747501,42.93,140105200,43.702499
11/7/2017,43.477501,43.8125,43.400002,97446000,44.060001
11/8/2017,43.665001,44.060001,43.5825,97638000,43.970001
11/9/2017,43.7775,44.025002,43.285,117930400,43.6675
11/10/2017,43.7775,43.845001,43.567501,100582000,43.4925
11/13/2017,43.375,43.625,43.349998,67928400,42.834999
11/14/2017,43.259998,43.369999,42.794998,99130000,42.27
11/15/2017,42.4925,42.580002,42.095001,116632400,42.775002
11/16/2017,42.794998,42.967499,42.575001,94550000,42.537498
11/17/2017,42.759998,42.8475,42.41,87598000,42.494999
11/20/2017,42.572498,42.639999,42.389999,65049600,43.285
11/21/2017,42.695,43.424999,42.695,100525200,43.740002
11/22/2017,43.34,43.75,43.262501,102355600,43.7425
11/24/2017,43.775002,43.875,43.662498,56106800,43.522499
11/27/2017,43.762501,43.77,43.334999,82867200,43.267502
11/28/2017,43.575001,43.717499,42.965,105715200,42.369999
11/29/2017,43.157501,43.23,41.790001,166665600,42.962502
11/30/2017,42.607498,43.035,42.110001,166108800,42.762501
12/1/2017,42.487499,42.9175,42.125,159037200,42.450001
12/4/2017,43.119999,43.154999,42.407501,130169600,42.41
12/5/2017,42.264999,42.880001,42.099998,109400800,42.252499
12/6/2017,41.875,42.549999,41.615002,114240000,42.330002
12/7/2017,42.2575,42.610001,42.227501,102693200,42.342499
12/8/2017,42.622501,42.75,42.205002,93420800,43.1675
12/11/2017,42.299999,43.2225,42.197498,141095200,42.924999
12/12/2017,43.037498,43.0975,42.865002,77636800,43.067501
12/13/2017,43.125,43.384998,43,95273600,43.055
12/14/2017,43.099998,43.282501,42.912498,81906000,43.4925
12/15/2017,43.407501,43.5425,43.115002,160677200,44.105
12/18/2017,43.720001,44.299999,43.715,117684400,43.634998
12/19/2017,43.7575,43.8475,43.522499,109745600,43.587502
12/20/2017,43.717499,43.855,43.3125,93902400,43.752499
12/21/2017,43.5425,44.005001,43.525002,83799600,43.752499
12/22/2017,43.669998,43.855,43.625,65397600,42.642502
12/26/2017,42.700001,42.8675,42.419998,132742000,42.650002
12/27/2017,42.525002,42.695,42.427502,85992800,42.77
12/28/2017,42.75,42.962502,42.619999,65920800,42.307499
12/29/2017,42.630001,42.647499,42.305,103999600,43.064999
1/2/2018,42.540001,43.075001,42.314999,102223600,43.057499
1/3/2018,43.1325,43.637501,42.990002,118071600,43.2575
1/4/2018,43.134998,43.3675,43.02,89738400,43.75
1/5/2018,43.360001,43.842499,43.262501,94640000,43.587502
1/8/2018,43.587502,43.9025,43.482498,82271200,43.5825
1/9/2018,43.637501,43.764999,43.352501,86336000,43.572498
1/10/2018,43.290001,43.575001,43.25,95839600,43.82
1/11/2018,43.647499,43.872501,43.622501,74670800,44.272499
1/12/2018,44.044998,44.34,43.912498,101672400,44.047501
1/16/2018,44.474998,44.8475,44.035,118263600,44.775002
1/17/2018,44.037498,44.8125,43.767502,137547200,44.814999
1/18/2018,44.842499,45.025002,44.5625,124773600,44.615002
1/19/2018,44.6525,44.895,44.352501,129700400,44.25
1/22/2018,44.325001,44.445,44.150002,108434400,44.259998
1/23/2018,44.325001,44.860001,44.205002,130756400,43.555
1/24/2018,44.3125,44.325001,43.299999,204420400,42.7775
1/25/2018,43.627499,43.737499,42.6325,166116000,42.877499
1/26/2018,43,43,42.514999,156572000,41.990002
1/29/2018,42.540001,42.540001,41.767502,202561600,41.7425
1/30/2018,41.3825,41.842499,41.174999,184192800,41.857498
1/31/2018,41.717499,42.110001,41.625,129915600,41.945
2/1/2018,41.7925,42.154999,41.689999,188923200,40.125
2/2/2018,41.5,41.700001,40.025002,346375200,39.122501
2/5/2018,39.775002,40.970001,39,290954000,40.7575
2/6/2018,38.7075,40.93,38.5,272975200,39.884998
2/7/2018,40.772499,40.849998,39.767502,206434400,38.787498
2/8/2018,40.072498,40.25,38.7575,217562000,39.102501
2/9/2018,39.267502,39.4725,37.560001,282690400,40.677502
2/12/2018,39.625,40.9725,39.377499,243278000,41.084999
2/13/2018,40.487499,41.1875,40.412498,130196800,41.842499
2/14/2018,40.759998,41.884998,40.720001,162579600,43.247501
2/15/2018,42.447498,43.272499,42.25,204588800,43.107498
2/16/2018,43.09,43.705002,42.942501,160704400,42.962502
2/20/2018,43.012501,43.564999,42.855,135722000,42.767502
2/21/2018,43.2075,43.529999,42.752499,149886400,43.125
2/22/2018,42.950001,43.487499,42.927502,123967600,43.875
2/23/2018,43.4175,43.912498,43.384998,135249600,44.7425
2/26/2018,44.087502,44.8475,44.052502,152648800,44.5975
2/27/2018,44.775002,45.119999,44.540001,155712400,44.529999
2/28/2018,44.814999,45.154999,44.512501,151128400,43.75
3/1/2018,44.634998,44.945,43.165001,195208000,44.052502
3/2/2018,43.200001,44.075001,43.112499,153816000,44.205002
3/5/2018,43.802502,44.435001,43.630001,113605600,44.1675
3/6/2018,44.477501,44.5625,44.032501,95154000,43.7575
3/7/2018,43.735001,43.962502,43.567501,126814000,44.235001
3/8/2018,43.869999,44.279999,43.767502,95096400,44.994999
3/9/2018,44.490002,45,44.3475,128740800,45.43
3/12/2018,45.072498,45.5975,45.052502,128828400,44.9925
3/13/2018,45.647499,45.875,44.810001,126774000,44.610001
3/14/2018,45.080002,45.130001,44.452499,117473600,44.662498
3/15/2018,44.625,45.060001,44.517502,90975200,44.505001
3/16/2018,44.662498,44.779999,44.404999,157618800,43.825001
3/19/2018,44.330002,44.3675,43.415001,133787200,43.810001
3/20/2018,43.810001,44.200001,43.735001,78597600,42.817501
3/21/2018,43.759998,43.772499,42.814999,148219600,42.212502
3/22/2018,42.5,43.169998,42.150002,165963200,41.235001
3/23/2018,42.0975,42.48,41.235001,164115200,43.192501
3/26/2018,42.017502,43.275002,41.610001,150164800,42.084999
3/27/2018,43.419998,43.787498,41.73,163690400,41.619999
3/28/2018,41.8125,42.505001,41.297501,166674000,41.945
3/29/2018,41.952499,42.9375,41.724998,153594000,41.669998
4/2/2018,41.66,42.235001,41.1175,150347200,42.0975
4/3/2018,41.91,42.1875,41.220001,121112000,42.9025
4/4/2018,41.220001,43.002499,41.192501,138422000,43.200001
4/5/2018,43.145,43.557499,43.02,107732800,42.095001
4/6/2018,42.7425,43.119999,42.049999,140021200,42.512501
4/9/2018,42.470001,43.272499,42.462502,116070800,43.3125
4/10/2018,43.25,43.5,42.8825,113634400,43.110001
4/11/2018,43.057499,43.48,42.924999,89726400,43.535
4/12/2018,43.352501,43.75,43.259998,91557200,43.682499
4/13/2018,43.695,43.959999,43.462502,100497200,43.955002
4/16/2018,43.7575,44.047501,43.7075,86313600,44.560001
4/17/2018,44.122501,44.735001,44.102501,106421600,44.459999
4/18/2018,44.452499,44.705002,44.220001,83018000,43.200001
4/19/2018,43.439999,43.8475,43.165001,139235200,41.43
4/20/2018,42.650002,42.805,41.357498,261964400,41.310001
4/23/2018,41.7075,41.73,41.022499,146062000,40.735001
4/24/2018,41.4175,41.5825,40.305,134768000,40.912498
4/25/2018,40.654999,41.355,40.602501,113528400,41.055
4/26/2018,41.029999,41.432499,40.842499,111852000,40.580002
4/27/2018,41,41.0825,40.157501,142623200,41.314999
4/30/2018,40.532501,41.814999,40.459999,169709600,42.275002
5/1/2018,41.602501,42.299999,41.317501,214277600,44.142502
5/2/2018,43.807499,44.4375,43.450001,266157600,44.2225
5/3/2018,43.970001,44.375,43.610001,136272800,45.9575
5/4/2018,44.5625,46.0625,44.5425,224805200,46.290001
5/7/2018,46.294998,46.9175,46.1875,169805600,46.512501
5/8/2018,46.247501,46.555,45.9175,113611200,46.84
5/9/2018,46.637501,46.849998,46.305,92844800,47.509998
5/10/2018,46.935001,47.592499,46.912498,111957200,47.147499
5/11/2018,47.372501,47.514999,46.862499,104848800,47.037498
5/14/2018,47.252499,47.3825,46.965,83115200,46.610001
5/15/2018,46.695,46.767502,46.275002,94780800,47.044998
5/16/2018,46.517502,47.115002,46.5,76732400,46.747501
5/17/2018,47,47.227501,46.59,69176000,46.577499
5/18/2018,46.797501,46.952499,46.532501,73190800,46.907501
5/21/2018,47,47.317501,46.727501,73603200,46.790001
5/22/2018,47.095001,47.220001,46.695,60962800,47.09
5/23/2018,46.587502,47.125,46.439999,80233600,47.037498
5/24/2018,47.192501,47.209999,46.552502,92936000,47.145
5/25/2018,47.057499,47.412498,46.912498,69844000,46.974998
5/29/2018,46.900002,47.1875,46.717499,90056400,46.875
5/30/2018,46.93,47,46.695,74762000,46.717499
5/31/2018,46.805,47.057499,46.535,109931200,47.560001
6/1/2018,46.997501,47.564999,46.9375,93770000,47.9575
6/4/2018,47.91,48.355,47.837502,105064800,48.327499
6/5/2018,48.267502,48.485001,48.09,86264000,48.494999
6/6/2018,48.407501,48.52,47.98,83734400,48.365002
6/7/2018,48.535,48.549999,48.084999,85388800,47.924999
6/8/2018,47.7925,48,47.442501,106627200,47.807499
6/11/2018,47.837502,47.9925,47.552502,73234000,48.07
6/12/2018,47.8475,48.1525,47.787498,67644400,47.674999
6/13/2018,48.105,48.220001,47.610001,86553600,47.700001
6/14/2018,47.887501,47.892502,47.555,86440400,47.209999
6/15/2018,47.5075,47.540001,47.064999,246876800,47.185001
6/18/2018,46.970001,47.305,46.799999,73939600,46.422501
6/19/2018,46.285,46.5825,45.862499,134314000,46.625
6/20/2018,46.587502,46.799999,46.432499,82514800,46.365002
6/21/2018,46.8125,47.087502,46.235001,102847600,46.23
6/22/2018,46.529999,46.537498,46.174999,108801600,45.5425
6/25/2018,45.849998,46.23,45.182499,126652400,46.107498
6/26/2018,45.747501,46.6325,45.634998,98276800,46.040001
6/27/2018,46.307499,46.82,46.0075,101141200,46.375
6/28/2018,46.025002,46.552502,45.950001,69460800,46.2775
6/29/2018,46.572498,46.797501,45.727501,90950800,46.794998
7/2/2018,45.955002,46.825001,45.855,70925200,45.98
7/3/2018,46.947498,46.987499,45.884998,55819200,46.349998
7/5/2018,46.314999,46.602501,46.07,66416800,46.9925
7/6/2018,46.355,47.107498,46.299999,69940800,47.645
7/9/2018,47.375,47.669998,47.325001,79026400,47.587502
7/10/2018,47.677502,47.82,47.544998,63756400,46.970001
7/11/2018,47.125,47.445,46.9025,75326000,47.7575
7/12/2018,47.3825,47.852501,47.327499,72164400,47.8325
7/13/2018,47.77,47.959999,47.724998,50055600,47.727501
7/16/2018,47.880001,48.162498,47.605,60172400,47.862499
7/17/2018,47.4375,47.967499,47.299999,62138000,47.599998
7/18/2018,47.945,47.950001,47.482498,65573600,47.970001
7/19/2018,47.422501,48.137501,47.422501,81147200,47.860001
7/20/2018,47.945,48.107498,47.5425,82704800,47.9025
7/23/2018,47.669998,47.990002,47.389999,63957600,48.25
7/24/2018,48.112499,48.415001,48.012501,74791600,48.705002
7/25/2018,48.264999,48.712502,48.107498,66839600,48.552502
7/26/2018,48.6525,48.990002,48.4025,76304000,47.744999
7/27/2018,48.747501,48.797501,47.525002,96096000,47.477501
7/30/2018,47.974998,48.049999,47.267502,84118000,47.572498
7/31/2018,47.575001,48.035,47.334999,157492000,50.375
8/1/2018,49.782501,50.439999,49.327499,271742800,51.8475
8/2/2018,50.145,52.095001,50.087502,249616000,51.997501
8/3/2018,51.7575,52.185001,51.369999,133789600,52.267502
8/6/2018,52,52.3125,51.767502,101701600,51.7775
8/7/2018,52.330002,52.375,51.689999,102349600,51.8125
8/8/2018,51.512501,51.952499,51.130001,90102000,52.220001
8/9/2018,52.3825,52.445,51.799999,93970400,51.8825
8/10/2018,51.84,52.275002,51.6675,98444800,52.217499
8/13/2018,52.327499,52.737499,51.924999,103563600,52.4375
8/14/2018,52.540001,52.639999,52.064999,82992000,52.560001
8/15/2018,52.305,52.685001,52.0825,115230400,53.330002
8/16/2018,52.9375,53.452499,52.8675,114001600,54.395
8/17/2018,53.360001,54.487499,53.290001,141708000,53.865002
8/20/2018,54.525002,54.794998,53.7775,121150800,53.759998
8/21/2018,54.200001,54.297501,53.5075,104639200,53.762501
8/22/2018,53.525002,54.09,53.459999,76072400,53.872501
8/23/2018,53.662498,54.262501,53.650002,75532800,54.040001
8/24/2018,54.150002,54.224998,53.7775,73905600,54.485001
8/27/2018,54.287498,54.685001,54.0825,82100400,54.924999
8/28/2018,54.752499,55.134998,54.73,91107200,55.744999
8/29/2018,55.037498,55.872501,54.852501,109019200,56.2575
8/30/2018,55.8125,57.064999,55.599998,195175200,56.907501
8/31/2018,56.627499,57.217499,56.5,173360400,57.09
9/4/2018,57.102501,57.294998,56.657501,109560400,56.717499
9/5/2018,57.247501,57.4175,56.275002,133332000,55.775002
9/6/2018,56.557499,56.837502,55.325001,137160000,55.325001
9/7/2018,55.462502,56.342499,55.177502,150479200,54.5825
9/10/2018,55.237499,55.462502,54.1175,158066000,55.962502
9/11/2018,54.502499,56.075001,54.139999,142996000,55.267502
9/12/2018,56.235001,56.25,54.959999,197114800,56.602501
9/13/2018,55.880001,57.087502,55.642502,166825600,55.959999
9/14/2018,56.4375,56.709999,55.630001,127997200,54.470001
9/17/2018,55.537498,55.737499,54.317501,148780400,54.560001
9/18/2018,54.447498,55.462502,54.279999,126286800,54.592499
9/19/2018,54.625,54.904999,53.825001,108495200,55.0075
9/20/2018,55.060001,55.57,54.787498,106435200,54.415001
9/21/2018,55.195,55.34,54.322498,384986800,55.197498
9/24/2018,54.205002,55.314999,54.157501,110773600,55.547501
9/25/2018,54.9375,55.705002,54.924999,98217600,55.105
9/26/2018,55.25,55.9375,54.939999,95938800,56.237499
9/27/2018,55.955002,56.610001,55.884998,120724800,56.435001
9/28/2018,56.197498,56.459999,56.005001,91717600,56.814999
10/1/2018,56.987499,57.355,56.587502,94403200,57.32
10/2/2018,56.8125,57.5,56.657501,99152800,58.017502
10/3/2018,57.512501,58.3675,57.445,114619200,56.997501
10/4/2018,57.695,58.087502,56.682499,128168000,56.072498
10/5/2018,56.990002,57.102501,55.145,134322000,55.942501
10/8/2018,55.552502,56.200001,55.049999,118655600,56.717499
10/9/2018,55.91,56.817501,55.5625,107564000,54.09
10/10/2018,56.365002,56.587502,54.012501,167962400,53.612499
10/11/2018,53.630001,54.875,53.080002,212497600,55.5275
10/12/2018,55.105,55.720001,54.209999,161351600,54.34
